192 416 176 -18179.122646188 -18202.99980424 -18225.301528052 -18212.871086306 -18172.313785183 -18207.956668105 -17378.74063561 -18224.353495018 -18195.168782749 -18172.108872566 -18171.236514655 -18182.0795411 -18180.306549706 -18225.157348184 -18195.33933616 -18176.210298514 -18169.013369077 -18177.134334033 -18224.621080635 -18180.196083453
192 416 96 -17986.895648784 -17848.520549585 -17960.347758607 -17868.582013737 -17876.731951568 -17859.249296418 -17852.22491658 -17924.730654146 -18068.290054689 -17934.913091887 -17933.979562019 -17477.742209428 -17868.64171648 -17909.313056924 -17927.687527512 -17915.050276335 -17868.848586511 -17879.44995005 -17878.750730092 -17898.211158182
192 416 112 -16582.066874533 -18100.326644521 -18059.571584293 -18008.124956283 -17994.395905549 -18092.801774599 -18011.569683417 -18053.105162592 -18062.457537265 -17979.185708146 -18045.206133807 -18035.395705954 -17995.11095958 -17977.05327769 -17982.130229566 -17775.471600629 -17994.778698306 -18027.414237781 -18066.075062549 -18177.150821329
192 416 16 -1926.8093275492 -3143.5058415909 -3839.9004367278 -4627.3163603838 -5198.642957597 -5862.5938723243 -5646.4272776804 -8178.3672593148 -3383.5763550276 -1857.4962113436 -1689.3238766636 -4501.3628443938 -3303.4879676541 -3383.5763550276 -2034.7575752165 -2205.9476352387 -6449.7458354468 -1614.0879942202 -3163.2004006102 -3303.4879676541
192 416 32 -14276.158096415 -12715.788000129 -14784.471596014 -13641.803785603 -14458.358727715 -12691.890309563 -13149.250099441 -12808.209244061 -13117.568087575 -15331.672427583 -13054.516448284 -13178.787561168 -13489.650404917 -14075.526119943 -13778.7717271 -13055.591412131 -12697.273104005 -12860.799616508 -13583.181691296 -12778.866084816
192 416 64 -17571.1963189 -17639.477011488 -17592.68364335 -17670.502871363 -17586.930890214 -17661.675148319 -17591.771943479 -17564.312390761 -17727.777494264 -17623.597288454 -17587.892689699 -17779.234256874 -17618.830202115 -17616.506378605 -17701.10826737 -17569.644263228 -17610.911529468 -17760.090595012 -17587.519758464 -17577.688285011
192 416 128 -18171.715692966 -18121.119132943 -18090.647447463 -18079.752159227 -18089.570012636 -18130.65877742 -18163.403530174 -18087.294038224 -18094.699833612 -18130.971031672 -18082.179322547 -18135.163214482 -16944.218293972 -18113.299624357 -18032.414624832 -18090.482782785 -18187.008060259 -18153.672204641 -18100.457106859 -18163.49103354
192 416 144 -18172.824325918 -18218.450645619 -18132.382415738 -18193.792533732 -18204.619467829 -18178.482986545 -18145.122073245 -18145.346170821 -18135.922235976 -18211.061675949 -18151.173909301 -18131.556555109 -18127.541563047 -18143.043380506 -18214.871625318 -18143.893533194 -17528.072871877 -18157.16014889 -18157.197423048 -18130.257448876
192 416 80 -17690.238832983 -17706.36835044 -17738.824952616 -17695.66379432 -17696.051316327 -17878.670973864 -17697.222835427 -17713.773868146 -18024.9821202 -17711.251893188 -17699.61196336 -17903.894282763 -17674.140420036 -17752.188677945 -17739.714559334 -17712.354403496 -17491.074910353 -17729.470699414 -17764.186021324 -17690.905071542
192 416 160 -18168.70419083 -17503.669514631 -18193.106451141 -18176.055827377 -18187.083086577 -18205.726686808 -18146.300304825 -18129.771837172 -18111.899561217 -18139.663341906 -18114.687123485 -18168.749059876 -18143.465477158 -18129.269410419 -18116.359328117 -18135.381680481 -18135.70112311 -18141.60221897 -18135.43660531 -18131.659864879
192 416 48 -17189.001971076 -17225.003507399 -17131.076906442 -17164.969509851 -17025.470301565 -17343.437473197 -17590.167618787 -17050.27402813 -17434.372087558 -17284.477444333 -17108.329236895 -17354.117373639 -17065.982063152 -17101.495949766 -17217.506904178 -17562.30131 -17398.754941953 -17048.591209407 -17270.783652796 -17034.640250695
192 480 176 -18108.325893826 -18126.758108564 -18171.839300122 -18133.660731719 -18289.699466274 -18101.23998467 -18101.832955866 -18043.553821529 -18096.103295217 -18110.141460777 -18080.508656926 -17810.516658317 -18112.557785318 -18137.399238707 -18112.692951053 -18330.451501852 -18114.483814354 -18093.818203745 -18226.027629177 -18073.605631108
192 480 96 -17821.499357403 -17671.410171397 -17673.739097359 -17770.139047896 -17684.2358363 -17888.695711146 -17683.151914661 -17678.212532159 -17676.505081466 -17300.309554865 -17666.48831056 -17689.60446949 -17710.052598288 -17669.51733351 -17710.48697539 -17687.574485258 -17667.829763383 -17699.502967837 -17831.671204961 -17707.668264857
192 480 112 -17773.260785395 -17884.373695425 -17782.294609772 -17879.517915841 -17710.074782659 -17792.65673068 -17775.258441996 -17798.455119792 -17350.781436967 -17829.318144084 -17914.271250863 -17817.204642511 -17817.424994517 -18016.991742594 -17891.730517109 -17926.706771689 -17768.738229746 -17770.197202314 -17796.471286473 -17792.74714591
192 480 16 -4245.4301620414 -6609.274284244 -4222.2238948345 -6646.0156482079 -8250.0224438858 -6331.3666777193 -4078.3187159631 -6552.3712536178 -5400.9769153134 -5468.738715148 -4996.6186778478 -4075.2608888212 -8561.6951245259 -6617.6807538594 -7977.1156928209 -4930.3290692822 -5239.8002328092 -5393.130925981 -5985.4442153634 -6469.9177463784
192 480 32 -15417.584908298 -15677.631471863 -15540.671439191 -15400.73945943 -15209.381525172 -16025.971073764 -15816.100272985 -15445.3158395 -15898.121376197 -15409.812638538 -16044.784562864 -15341.99189224 -15395.686423684 -15229.868039237 -15640.303106733 -15555.629812801 -15565.157474953 -15773.803736942 -15303.867450281 -15477.382712067
